014831,0399067,2013 Fall Term
014831,1677234,2014 Spring Term
014831,1889244,2014 Summer Term 1
014831,2108536,2014 Fall Term
014831,2108536,2015 Spring Term
014831,1874400,2015 Summer Term 1
014831,2108536,2015 Fall Term
014831,1677234,2016 Spring Term
014831,1321912,2016 Summer Term 1
014831,0399067,2016 Fall Term
014831,2165274,2017 Spring Term
014831,1757911,2017 Summer Term 1
014831,0399067,2017 Fall Term
014831,1757911,2018 Spring Term
014831,2253267,2018 Summer Term 1
014831,0399067,2018 Fall Term
014831,1677234,2019 Spring Term
014832,1836483,2012 Summer Term 1
014832,1677239,2012 Fall Term
014832,0403719,2013 Spring Term
014832,1836483,2013 Summer Term 1
014832,0403719,2013 Fall Term
014832,1775442,2014 Spring Term
014832,1941998,2014 Summer Term 1
014832,1677239,2014 Fall Term
014832,1775442,2015 Spring Term
014832,1942182,2015 Summer Term 1
014832,0403719,2015 Fall Term
014832,1775442,2016 Spring Term
014832,2095124,2016 Summer Term 1
014832,0403719,2016 Fall Term
014832,1775442,2017 Spring Term
014832,2183531,2017 Summer Term 1
014832,0399063,2017 Fall Term
014832,1677239,2018 Spring Term
014832,2243864,2018 Summer Term 2
014832,2165274,2018 Fall Term
014832,0403719,2019 Spring Term
003292,1830857,2012 Summer Term 1
003292,1792962,2012 Fall Term
003292,1972328,2013 Spring Term
003292,1710595,2013 Summer Term 1
003292,1792962,2013 Fall Term
003292,1972328,2014 Spring Term
003292,1961701,2014 Summer Term 1
003292,1792962,2014 Fall Term
003292,1972328,2015 Spring Term
003292,0939156,2015 Summer Term 1
003292,1792962,2015 Fall Term
003292,1103083,2016 Spring Term
003292,1925475,2016 Summer Term 1
003292,1792962,2016 Fall Term
003292,1103083,2017 Spring Term
003292,2093917,2017 Summer Term 1
003292,1792962,2017 Fall Term
003292,1103083,2018 Spring Term
003292,2120807,2018 Summer Term 2
003292,1792962,2018 Fall Term
003292,1103083,2019 Spring Term
014833,1199556,2012 Summer Term 1
014833,0400089,2012 Fall Term
014833,1980196,2013 Spring Term
014833,1199556,2013 Summer Term 1
014833,1252388,2013 Fall Term
014833,1677241,2014 Spring Term
014833,1931359,2014 Summer Term 1
014833,0400089,2014 Fall Term
014833,1677237,2015 Spring Term
014833,1932812,2015 Summer Term 1
014833,1640637,2015 Fall Term
014833,0400089,2016 Spring Term
014833,1932812,2016 Summer Term 1
014833,0400089,2016 Fall Term
